time,channel_1,channel_2,channel_3
6.940000,0.115255,-0.039203,-0.056265
6.960000,0.125508,-0.053231,-0.067068
6.980000,0.133235,-0.067968,-0.077519
7.000000,0.138314,-0.082965,-0.087329
7.020000,0.140692,-0.097772,-0.096218
7.040000,0.140386,-0.111960,-0.103923
7.060000,0.137483,-0.125132,-0.110205
7.080000,0.132137,-0.136935,-0.114854
7.100000,0.124563,-0.147075,-0.117698
7.120000,0.115033,-0.155319,-0.118604
7.140000,0.103870,-0.161506,-0.117483
7.160000,0.091434,-0.165553,-0.114295
7.180000,0.078113,-0.167449,-0.109048
7.200000,0.064316,-0.167261,-0.101799
7.220000,0.050457,-0.165126,-0.092653
7.240000,0.036946,-0.161244,-0.081764
7.260000,0.024177,-0.155873,-0.069327
7.280000,0.012514,-0.149316,-0.055577
7.300000,0.002286,-0.141910,-0.040784
7.320000,-0.006224,-0.134012,-0.025245
7.340000,-0.012789,-0.125988,-0.009277
7.360000,-0.017242,-0.118199,0.006788
7.380000,-0.019480,-0.110985,0.022611
7.400000,-0.019467,-0.104658,0.037856
7.420000,-0.017237,-0.099486,0.052198
7.440000,-0.012888,-0.095689,0.065328
7.460000,-0.006582,-0.093424,0.076962
7.480000,0.001461,-0.092790,0.086848
7.500000,0.010969,-0.093816,0.094772
7.520000,0.021628,-0.096465,0.100562
7.540000,0.033088,-0.100635,0.104093
7.560000,0.044979,-0.106164,0.105291
7.580000,0.056914,-0.112833,0.104131
7.600000,0.068508,-0.120379,0.100645
7.620000,0.079385,-0.128501,0.094913
7.640000,0.089188,-0.136873,0.087065
7.660000,0.097593,-0.145152,0.077281
7.680000,0.104315,-0.152995,0.065780
7.700000,0.109119,-0.160069,0.052821
7.720000,0.111821,-0.166059,0.038694
7.740000,0.112302,-0.170683,0.023715
7.760000,0.110501,-0.173700,0.008215
7.780000,0.106425,-0.174918,-0.007462
7.800000,0.100143,-0.174198,-0.022970
7.820000,0.091787,-0.171460,-0.037971
7.840000,0.081546,-0.166685,-0.052137
7.860000,0.069659,-0.159912,-0.065162
7.880000,0.056414,-0.151241,-0.076767
7.900000,0.042129,-0.140822,-0.086705
7.920000,0.027155,-0.128855,-0.094769
7.940000,0.011854,-0.115579,-0.100793
7.960000,-0.003401,-0.101262,-0.104656
7.980000,-0.018245,-0.086196,-0.106287
8.000000,-0.032326,-0.070685,-0.105662
8.020000,-0.045318,-0.055030,-0.102804
8.040000,-0.056928,-0.039527,-0.097784
8.060000,-0.066906,-0.024452,-0.090719
8.080000,-0.075048,-0.010055,-0.081765
8.100000,-0.081207,0.003450,-0.071113
8.120000,-0.085290,0.015884,-0.058989
8.140000,-0.087267,0.027116,-0.045641
8.160000,-0.087164,0.037057,-0.031338
8.180000,-0.085068,0.045665,-0.016363
8.200000,-0.081119,0.052941,-0.001001
8.220000,-0.075508,0.058927,0.014460
8.240000,-0.068468,0.063703,0.029743
8.260000,-0.060273,0.067375,0.044581
8.280000,-0.051221,0.070075,0.058729
8.300000,-0.041631,0.071946,0.071964
8.320000,-0.031833,0.073140,0.084095
8.340000,-0.022156,0.073807,0.094959
8.360000,-0.012921,0.074083,0.104431
8.380000,-0.004432,0.074091,0.112418
8.400000,0.003035,0.073928,0.118869
8.420000,0.009237,0.073661,0.123763
8.440000,0.013971,0.073325,0.127119
8.460000,0.017078,0.072922,0.128985
8.480000,0.018447,0.072416,0.129441
8.500000,0.018020,0.071740,0.128591
8.520000,0.015788,0.070794,0.126562
8.540000,0.011792,0.069455,0.123497
8.560000,0.006122,0.067579,0.119550
8.580000,-0.001089,0.065011,0.114883
8.600000,-0.009669,0.061593,0.109658
8.620000,-0.019413,0.057171,0.104036
8.640000,-0.030091,0.051607,0.098167
8.660000,-0.041452,0.044786,0.092189
8.680000,-0.053237,0.036623,0.086225
8.700000,-0.065183,0.027075,0.080377
8.720000,-0.077031,0.016140,0.074725
8.740000,-0.088536,0.003871,0.069328
8.760000,-0.099470,-0.009630,0.064219
8.780000,-0.109631,-0.024208,0.059408
8.800000,-0.118846,-0.039654,0.054879
8.820000,-0.126977,-0.055711,0.050599
8.840000,-0.133920,-0.072080,0.046511
8.860000,-0.139610,-0.088424,0.042546
8.880000,-0.144019,-0.104380,0.038620
8.900000,-0.147153,-0.119570,0.034640
8.920000,-0.149055,-0.133609,0.030511
8.940000,-0.149794,-0.146122,0.026134
8.960000,-0.149468,-0.156751,0.021419
8.980000,-0.148193,-0.165174,0.016280
9.000000,-0.146101,-0.171111,0.010647
9.020000,-0.143331,-0.174340,0.004465
9.040000,-0.140025,-0.174702,-0.002301
9.060000,-0.136320,-0.172112,-0.009666
9.080000,-0.132346,-0.166563,-0.017618
9.100000,-0.128214,-0.158127,-0.026124
9.120000,-0.124020,-0.146963,-0.035122
9.140000,-0.119833,-0.133306,-0.044527
9.160000,-0.115700,-0.117467,-0.054232
9.180000,-0.111638,-0.099829,-0.064107
9.200000,-0.107638,-0.080829,-0.074004
9.220000,-0.103667,-0.060954,-0.083762
9.240000,-0.099664,-0.040726,-0.093208
9.260000,-0.095550,-0.020684,-0.102162
9.280000,-0.091228,-0.001373,-0.110445
9.300000,-0.086588,0.016678,-0.117879
9.320000,-0.081516,0.032963,-0.124297
9.340000,-0.075895,0.047025,-0.129546
9.360000,-0.069617,0.058462,-0.133490
9.380000,-0.062583,0.066941,-0.136017
9.400000,-0.054715,0.072214,-0.137041
9.420000,-0.045957,0.074120,-0.136508
9.440000,-0.036282,0.072592,-0.134394
9.460000,-0.025697,0.067664,-0.130710
9.480000,-0.014241,0.059465,-0.125502
9.500000,-0.001995,0.048218,-0.118849
9.520000,0.010926,0.034234,-0.110867
9.540000,0.024367,0.017903,-0.101700
9.560000,0.038141,-0.000316,-0.091522
9.580000,0.052028,-0.019912,-0.080532
9.600000,0.065782,-0.040335,-0.068948
9.620000,0.079137,-0.061013,-0.057005
9.640000,0.091811,-0.081370,-0.044947
9.660000,0.103517,-0.100842,-0.033022
9.680000,0.113972,-0.118893,-0.021475
9.700000,0.122901,-0.135036,-0.010544
9.720000,0.130048,-0.148843,-0.000450
9.740000,0.135186,-0.159959,0.008604
9.760000,0.138120,-0.168114,0.016440
9.780000,0.138700,-0.173127,0.022914
9.800000,0.136823,-0.174916,0.027912
9.820000,0.132438,-0.173496,0.031360
9.840000,0.125553,-0.168980,0.033223
9.860000,0.116233,-0.161572,0.033506
9.880000,0.104602,-0.151563,0.032257
9.900000,0.090841,-0.139319,0.029563
9.920000,0.075188,-0.125271,0.025550
9.940000,0.057928,-0.109899,0.020378
9.960000,0.039393,-0.093715,0.014240
9.980000,0.019949,-0.077251,0.007357
10.000000,-0.000006,-0.061040,-0.000033
