time,channel_1,channel_2,channel_3
9.500000,0.108645,0.007798,0.017956
9.520000,0.109938,0.015233,0.013766
9.540000,0.110882,0.024136,0.009508
9.560000,0.111574,0.034244,0.005408
9.580000,0.112116,0.045256,0.001685
9.600000,0.112615,0.056835,-0.001452
9.620000,0.113172,0.068623,-0.003811
9.640000,0.113880,0.080250,-0.005227
9.660000,0.114815,0.091341,-0.005565
9.680000,0.116036,0.101529,-0.004722
9.700000,0.117575,0.110466,-0.002634
9.720000,0.119439,0.117831,0.000723
9.740000,0.121602,0.123341,0.005332
9.760000,0.124012,0.126759,0.011139
9.780000,0.126585,0.127900,0.018049
9.800000,0.129209,0.126640,0.025935
9.820000,0.131750,0.122916,0.034636
9.840000,0.134053,0.116733,0.043968
9.860000,0.135951,0.108162,0.053729
9.880000,0.137268,0.097338,0.063700
9.900000,0.137832,0.084462,0.073661
9.920000,0.137476,0.069791,0.083391
9.940000,0.136052,0.053633,0.092676
9.960000,0.133435,0.036344,0.101320
9.980000,0.129531,0.018312,0.109148
10.000000,0.124283,-0.000048,0.116008
10.020000,0.117678,-0.018307,0.121782
10.040000,0.109746,-0.036032,0.126383
10.060000,0.100566,-0.052800,0.129763
10.080000,0.090266,-0.068203,0.131906
10.100000,0.079018,-0.081867,0.132834
10.120000,0.067037,-0.093457,0.132602
10.140000,0.054578,-0.102685,0.131295
10.160000,0.041923,-0.109322,0.129024
10.180000,0.029376,-0.113200,0.125921
10.200000,0.017255,-0.114220,0.122133
10.220000,0.005878,-0.112352,0.117817
10.240000,-0.004445,-0.107638,0.113131
10.260000,-0.013427,-0.100189,0.108227
10.280000,-0.020810,-0.090185,0.103250
10.300000,-0.026379,-0.077868,0.098327
10.320000,-0.029970,-0.063535,0.093561
10.340000,-0.031477,-0.047535,0.089032
10.360000,-0.030858,-0.030253,0.084791
10.380000,-0.028141,-0.012107,0.080857
10.400000,-0.023420,0.006467,0.077219
10.420000,-0.016863,0.025026,0.073835
10.440000,-0.008698,0.043128,0.070633
10.460000,0.000782,0.060347,0.067519
10.480000,0.011235,0.076282,0.064376
10.500000,0.022276,0.090566,0.061072
10.520000,0.033489,0.102876,0.057469
10.540000,0.044442,0.112940,0.053423
10.560000,0.054698,0.120544,0.048799
10.580000,0.063832,0.125535,0.043471
10.600000,0.071446,0.127826,0.037335
10.620000,0.077180,0.127396,0.030313
10.640000,0.080729,0.124286,0.022357
10.660000,0.081850,0.118604,0.013456
10.680000,0.080377,0.110514,0.003641
10.700000,0.076226,0.100234,-0.007019
10.720000,0.069399,0.088027,-0.018408
10.740000,0.059988,0.074196,-0.030371
10.760000,0.048174,0.059072,-0.042714
10.780000,0.034221,0.043006,-0.055207
10.800000,0.018474,0.026361,-0.067590
10.820000,0.001344,0.009496,-0.079583
10.840000,-0.016699,-0.007236,-0.090890
10.860000,-0.035140,-0.023502,-0.101210
10.880000,-0.053441,-0.038995,-0.110244
10.900000,-0.071050,-0.053443,-0.117711
10.920000,-0.087421,-0.066614,-0.123350
10.940000,-0.102033,-0.078323,-0.126936
10.960000,-0.114407,-0.088433,-0.128283
